标题,开发商,房子信息,发布信息,售价/万,单价
此房金手指高尔夫温泉小镇 满五多套 楼层位置佳,金手指高尔夫温泉小镇 -老城,1室1厅 | 44平米 | 南 | 精装 | 中楼层(共9层)  | 板塔结合,0人关注 / 10个月以前发布,41.8,"9,500元/平"
海口西 小户型低总价 小区环境优美 房子保养好,佳元·七彩澜湾 -老城,1室1厅 | 54平米 | 南 | 其他 | 中楼层(共23层)  | 板塔结合,0人关注 / 3个月以前发布,69,"12,778元/平"
老城洪都市繁华地段 四季康城1期,四季康城一期 -老城,3室2厅 | 85.82平米 | 西南 | 精装 | 低楼层(共18层)  | 板塔结合,8人关注 / 一年前发布,102,"11,886元/平"
南海阳光 3室2厅 南 北,南海阳光 -老城,3室2厅 | 110.43平米 | 南 北 | 其他 | 低楼层(共21层)  | 板塔结合,0人关注 / 1个月以前发布,115,"10,414元/平"
明厨明卫，明室明厅，有观景大阳台，,鲁能海蓝福源 -老城,3室2厅 | 117平米 | 南 北 | 毛坯 | 低楼层(共30层)  | 板塔结合,0人关注 / 一年前发布,140,"11,966元/平"
迎宾半岛，四合院式纯板楼，业主急售,永庆湾 -老城,1室1厅 | 64平米 | 东 | 其他 | 中楼层(共20层)  | 板楼,0人关注 / 8个月以前发布,70,"10,938元/平"
户型方正 南北双阳台 就近海口,佳元·七彩澜湾 -老城,3室2厅 | 111平米 | 南 北 | 精装 | 中楼层(共22层)  | 板塔结合,0人关注 / 6个月以前发布,133,"11,982元/平"
房子中高楼层适合老人跟小孩居住，房子通风采光不错，,泉倾天下 -金江,2室2厅 | 84平米 | 南 北 | 精装 | 中楼层(共16层)  | 板塔结合,8人关注 / 一年前发布,56,"6,667元/平"
此房户型合理，室内明亮采光效果好，小区成熟,金手指高尔夫温泉小镇 -老城,2室2厅 | 68平米 | 南 | 毛坯 | 低楼层(共7层)  | 板塔结合,3人关注 / 一年前发布,47,"6,912元/平"
盈滨半岛旅游度假区鲁能海蓝福源,鲁能海蓝福源 -老城,2室2厅 | 77.67平米 | 北 | 简装 | 低楼层(共18层)  | 塔楼,0人关注 / 一年前发布,100,"12,875元/平"
项目开发理念集温泉、度假、休闲、养生于一体,四季春城温泉谷 -金江,2室1厅 | 60平米 | 南 | 精装 | 中楼层(共16层)  | 板塔结合,1人关注 / 一年前发布,54,"9,000元/平"
业主急售，夜市旁边生活配套齐全，交通便利。,香缇假日 -老城,2室2厅 | 70平米 | 南 | 简装 | 中楼层(共12层)  | 板塔结合,1人关注 / 一年前发布,70,"10,000元/平"
尚域世家 1室1厅 东北,尚域世家 -老城,1室1厅 | 63平米 | 东北 | 其他 | 低楼层(共12层)  | 板塔结合,0人关注 / 一年前发布,75,"11,905元/平"
软件园区，满五唯一，户型方正。,明月居 -老城,2室2厅 | 87.75平米 | 南 北 | 简装 | 低楼层(共16层)  | 板楼,0人关注 / 9个月以前发布,100,"11,397元/平"
盈滨半岛旅游区，长影环球100，环境优美，生活便利,金手指高尔夫温泉小镇 -老城,2室1厅 | 76平米 | 东北 | 毛坯 | 中楼层(共12层)  | 板塔结合,2人关注 / 一年前发布,76,"10,000元/平"
此房户型方正 采光好 南北通透,东汇•森语林 -老城,2室2厅 | 97平米 | 东南 | 精装 | 低楼层(共25层)  | 塔楼,4人关注 / 一年前发布,92,"9,485元/平"
此房朝北，采光好通透，中高楼层.满五唯一,四季康城诗健苑 -老城,2室2厅 | 79.49平米 | 北 | 毛坯 | 低楼层(共18层)  | 板楼,15人关注 / 一年前发布,79,"9,939元/平"
小区配套齐全交通便利房屋户型方正,御泉名都 -老城,2室2厅 | 80平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,96,"12,000元/平"
香缇假日 2室2厅 南,香缇假日 -老城,2室2厅 | 84平米 | 南 | 简装 | 中楼层(共12层)  | 板塔结合,3人关注 / 一年前发布,81,"9,643元/平"
南海大道 四季康城二期旁 公摊小 生活便利,香缇假日 -老城,2室2厅 | 70.4平米 | 南 北 | 精装 | 中楼层(共12层)  | 板塔结合,5人关注 / 一年前发布,78,"11,080元/平"
离海近 户型好 采光好  风景好,半岛壹号 -老城,2室2厅 | 89.5平米 | 北 | 其他 | 低楼层(共16层)  | 板塔结合,0人关注 / 一年前发布,157.9,"17,643元/平"
碧海金珠优惠小三房好楼层好shi,碧海·金珠花园 -老城,3室2厅 | 87.13平米 | 南 | 毛坯 | 中楼层(共24层)  | 板塔结合,6人关注 / 5个月以前发布,110,"12,625元/平"
满五唯一，中间楼层，采光好空间宽敞。,东汇•森语林 -老城,1室2厅 | 57平米 | 西北 | 精装 | 中楼层(共18层)  | 塔楼,0人关注 / 7个月以前发布,65,"11,404元/平"
满五唯一，中间楼层，采光好空间宽敞。,东汇•森语林 -老城,1室2厅 | 57平米 | 西北 | 精装 | 中楼层(共18层)  | 塔楼,0人关注 / 7个月以前发布,65,"11,404元/平"
中华坊 澄迈 中式园林景观 两房 南北通透,中华坊 -老城,2室1厅 | 67.06平米 | 南 北 | 精装 | 低楼层(共32层)  | 板塔结合,0人关注 / 一年前发布,104.5,"15,584元/平"
精装房 楼层好 位置佳  物业管理得当,鲁能海蓝福源 -老城,2室2厅 | 91.76平米 | 南 西 | 精装 | 中楼层(共18层)  | 暂无数据,1人关注 / 10个月以前发布,111.9,"12,195元/平"
绿生公寓单身拎包入住业主诚心出售,盈滨绿生花园 -老城,1室0厅 | 51平米 | 北 | 简装 | 中楼层(共14层)  | 板楼,2人关注 / 一年前发布,43,"8,432元/平"
老城中华坊85平精装两房两厅一厨一卫双阳台,中华坊 -老城,2室1厅 | 85.26平米 | 南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 2个月以前发布,104,"12,198元/平"
户型好，总价低，环境好 品质高,碧海·金珠花园 -老城,3室2厅 | 130平米 | 南 | 毛坯 | 低楼层(共24层)  | 板塔结合,4人关注 / 一年前发布,179,"13,770元/平"
老城 冠永凤凰城 朝南一房，户型方正 可随时看房,冠永凤凰城A区 -老城,1室1厅 | 66平米 | 南 | 毛坯 | 低楼层(共17层)  | 板塔结合,1人关注 / 一年前发布,75,"11,364元/平"
冠永-凤凰城A区，软件园区旁，小区有泳池、温泉泡池,冠永凤凰城A区 -老城,2室2厅 | 80.74平米 | 北 | 简装 | 高楼层(共17层)  | 板塔结合,1人关注 / 11个月以前发布,96,"11,891元/平"
：楼层采光好 精装拎包住 环境优美 成熟小区,四季康城诗健苑 -老城,2室2厅 | 76.14平米 | 南 | 精装 | 中楼层(共14层)  | 板楼,1人关注 / 一年前发布,95,"12,478元/平"
优质房源，配套齐全，采光好，温泉泳池都有,四季康城三期荣和新城 -老城,2室2厅 | 81.07平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,10人关注 / 一年前发布,98,"12,089元/平"
福隆·丽水湾 2室1厅 南 北,福隆·丽水湾 -老城,2室1厅 | 91.03平米 | 南 北 | 其他 | 高楼层(共19层)  | 板塔结合,2人关注 / 11个月以前发布,136,"14,941元/平"
小户型低总价，满五唯一。温泉泳池一应俱全,冠永凤凰城A区 -老城,1室0厅 | 47平米 | 南 | 精装 | 高楼层(共16层)  | 板塔结合,0人关注 / 8个月以前发布,50,"10,639元/平"
交通便利    门口有个小早市   生活方便,中华坊 -老城,2室2厅 | 86平米 | 北 | 简装 | 中楼层(共15层)  | 板塔结合,0人关注 / 一年前发布,110,"12,791元/平"
大同南海馨居 精装两房 南向双阳台 采光充足,大同南海馨居 -老城,2室2厅 | 72平米 | 东南 | 精装 | 低楼层(共18层)  | 板塔结合,8人关注 / 一年前发布,79,"10,973元/平"
天赐上湾 精装 小户型 低总价 房子新 保养好,天赐上湾 -老城,1室1厅 | 56.12平米 | 西北 | 精装 | 低楼层(共17层)  | 板塔结合,1人关注 / 9个月以前发布,78,"13,899元/平"
盈滨半岛金手指高尔夫温泉小镇小户型,金手指高尔夫温泉小镇 -老城,1室1厅 | 43平米 | 西北 | 毛坯 | 高楼层(共9层)  | 板塔结合,6人关注 / 一年前发布,35,"8,140元/平"
融创美伦熙语 2室2厅 南,融创美伦熙语 -老城,2室2厅 | 73.6平米 | 南 | 精装 | 高楼层(共26层)  | 板塔结合,2人关注 / 9个月以前发布,103,"13,995元/平"
小户型，楼层好，采光好，业主随时过户   。。。。。,新香缇假日 -老城,1室1厅 | 35.03平米 | 南 | 简装 | 中楼层(共17层)  | 塔楼,3人关注 / 7个月以前发布,30,"8,565元/平"
澄迈老城东汇森语林小区交通方便生活方便,东汇•森语林 -老城,2室2厅 | 76平米 | 东 | 精装 | 中楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,77,"10,132元/平"
此房满五唯一 拎包入住  户型方正 南北通透 采光好,丽海阳光 -老城,1室0厅 | 40.56平米 | 南 | 简装 | 低楼层(共18层)  | 板塔结合,3人关注 / 一年前发布,30,"7,397元/平"
恒大御景湾2室一厅82平方出售,恒大御景湾 -老城,2室1厅 | 82平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,0人关注 / 6个月以前发布,103,"12,561元/平"
住在花园里的房子，小区环境优美,碧海·金珠花园 -老城,2室1厅 | 79平米 | 南 北 | 毛坯 | 中楼层(共24层)  | 板塔结合,1人关注 / 4个月以前发布,110,"13,925元/平"
老城软件园旁小户型出售，好楼层。好采光,大同南海馨居 -老城,1室1厅 | 47.59平米 | 东南 | 简装 | 高楼层(共18层)  | 板塔结合,0人关注 / 5个月以前发布,58,"12,188元/平"
老城软件园装修小户型，好楼层采光,大同南海馨居 -老城,1室1厅 | 47.59平米 | 东南 | 简装 | 高楼层(共18层)  | 板塔结合,0人关注 / 5个月以前发布,58,"12,188元/平"
澄迈老城 长寿之乡  精装两房 南北通透,后海银帆 -老城,2室2厅 | 75平米 | 南 北 | 简装 | 高楼层(共15层)  | 板塔结合,4人关注 / 一年前发布,90,"12,000元/平"
御泉名都 2室2厅 南,御泉名都 -老城,2室2厅 | 73.39平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,2人关注 / 6个月以前发布,71,"9,675元/平"
四季康城一期，繁华地段，生活便捷。,四季康城一期 -老城,2室2厅 | 67.9平米 | 东北 | 简装 | 低楼层(共18层)  | 板塔结合,10人关注 / 一年前发布,65,"9,573元/平"
尚域世家 1室1厅 东北,尚域世家 -老城,1室1厅 | 62.41平米 | 东北 | 其他 | 中楼层(共12层)  | 板塔结合,0人关注 / 一年前发布,82,"13,139元/平"
小户型，采光好，小区配套齐全，适合旅居刚需,新香缇假日 -老城,1室1厅 | 36.76平米 | 南 | 简装 | 低楼层(共11层)  | 板楼,1人关注 / 7个月以前发布,41,"11,154元/平"
精装小户型，即买即住，拎包入住，,冠永凤凰城A区 -老城,1室1厅 | 45平米 | 北 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 3个月以前发布,54,"12,000元/平"
西岸香舍64平两房，仅67万有家电家具，可按揭。,西岸香舍 -老城,2室1厅 | 63.51平米 | 东南 | 简装 | 中楼层(共18层)  | 板塔结合,12人关注 / 9个月以前发布,67,"10,550元/平"
盈滨半岛精装两房   南北通透  业主未住过,后海银帆 -老城,2室2厅 | 89.35平米 | 南 北 | 精装 | 中楼层(共11层)  | 板塔结合,7人关注 / 9个月以前发布,93,"10,409元/平"
此房精装修 户型方正 南北通透 采光良好,东汇•森语林 -老城,2室2厅 | 97平米 | 南 北 | 精装 | 中楼层(共25层)  | 塔楼,0人关注 / 一年前发布,110,"11,341元/平"
户型好 楼层给力 盈滨半岛成熟小区,碧海蒙苑 -老城,2室1厅 | 80平米 | 南 | 精装 | 中楼层(共16层)  | 板塔结合,11人关注 / 4个月以前发布,80,"10,000元/平"
此房朝南小两房，中间楼层，采光好。小区环境好,丽海阳光 -老城,2室2厅 | 80平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,8人关注 / 一年前发布,66,"8,250元/平"
小户型，共楼层，视野宽阔，采光好，总价低,丽海阳光 -老城,1室0厅 | 40.56平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,1人关注 / 1个月以前发布,30,"7,397元/平"
澄迈老城 绿生花园 47平一房精装小户型,盈滨绿生花园 -老城,1室1厅 | 47.47平米 | 南 | 精装 | 中楼层(共14层)  | 板楼,0人关注 / 1个月以前发布,45,"9,480元/平"
金手指高尔夫温泉小镇 1室1厅 东南,金手指高尔夫温泉小镇 -老城,1室1厅 | 45.37平米 | 东南 | 简装 | 低楼层(共11层)  | 板塔结合,0人关注 / 7个月以前发布,43,"9,478元/平"
此房满五唯一  小区环境好 园林1.7个亿打造,中华坊 -老城,2室1厅 | 85.75平米 | 南 北 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 11个月以前发布,102,"11,896元/平"
楼层高，采光好，视野开阔，小区环境好 .有温泉,丽海阳光 -老城,1室1厅 | 40.26平米 | 东南 | 精装 | 低楼层(共19层)  | 板塔结合,2人关注 / 一年前发布,40,"9,936元/平"
此房满五，采光好位置佳，户型格局不错， 小区环境好,丽海阳光 -老城,1室1厅 | 40.26平米 | 东南 | 精装 | 低楼层(共19层)  | 板塔结合,2人关注 / 一年前发布,38,"9,439元/平"
满五唯一，夜市旁边生活配套齐全，交通便利,香缇假日 -老城,1室0厅 | 40平米 | 西北 | 其他 | 高楼层(共19层)  | 板塔结合,0人关注 / 7个月以前发布,35,"8,750元/平"
居家很方便，出门菜市场，出门公交站,香缇假日 -老城,1室1厅 | 40平米 | 西北 | 其他 | 中楼层(共19层)  | 板塔结合,0人关注 / 一年前发布,36,"9,000元/平"
福隆丽水湾2期 1室2厅 南,福隆丽水湾2期 -老城,1室2厅 | 51.2平米 | 南 | 毛坯 | 低楼层(共31层)  | 板楼,2人关注 / 一年前发布,67,"13,086元/平"
四季春城温泉谷 1室2厅 北,四季春城温泉谷 -金江,1室2厅 | 68平米 | 北 | 其他 | 中楼层(共16层)  | 板塔结合,0人关注 / 8个月以前发布,60,"8,824元/平"
澄迈长寿之乡富硒之地，休闲度假必选楼盘。,鲁能海蓝福源 -老城,2室2厅 | 86.34平米 | 南 | 其他 | 中楼层(共30层)  | 板塔结合,2人关注 / 一年前发布,105,"12,162元/平"
中华坊 小户型 朝南一房，中高楼层 北外旁,中华坊 -老城,1室2厅 | 60.75平米 | 南 | 精装 | 中楼层(共15层)  | 板塔结合,3人关注 / 一年前发布,73,"12,017元/平"
盈滨半岛 金手指大开间  家电家具齐全，采光通风良好,金手指高尔夫温泉小镇 -老城,1室0厅 | 45.82平米 | 北 | 其他 | 低楼层(共12层)  | 板塔结合,0人关注 / 10个月以前发布,45,"9,822元/平"
盈滨海岸 2室2厅 东北,盈滨海岸 -老城,2室2厅 | 94.59平米 | 东北 | 毛坯 | 高楼层(共18层)  | 塔楼,2人关注 / 一年前发布,95,"10,044元/平"
澄迈老城镇  恒大御景湾  49平一房  满五唯一  总价低,恒大御景湾 -老城,1室0厅 | 49平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼,4人关注 / 一年前发布,55,"11,225元/平"
老城南海大道香缇假日 交通生活方便,香缇假日 -老城,2室2厅 | 92.71平米 | 东 南 | 毛坯 | 中楼层(共13层)  | 板塔结合,4人关注 / 一年前发布,77,"8,306元/平"
四季康城二期，位置繁华，室内采光好，楼层居中。,尚域世家 -老城,1室2厅 | 61.53平米 | 北 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 6个月以前发布,75,"12,190元/平"
楼层好，交通便利，配套齐全 明卫明厨，全明户型,南海阳光 -老城,1室1厅 | 58平米 | 东 南 | 其他 | 高楼层(共21层)  | 板塔结合,1人关注 / 8个月以前发布,53,"9,138元/平"
低总价小户型社区生活交通出行便利,兰汀美地 -老城,2室1厅 | 68.81平米 | 北 | 其他 | 低楼层(共15层)  | 塔楼,6人关注 / 一年前发布,76,"11,045元/平"
老城路口 香缇假日 1房 41平 38万 满二 地理位置优越,香缇假日 -老城,1室1厅 | 41平米 | 东北 | 毛坯 | 高楼层(共13层)  | 板塔结合,2人关注 / 一年前发布,38,"9,269元/平"
软件园青年创业街区 两室一厅毛坯中间楼层,海南软件园青年公寓 -老城,2室1厅 | 70.46平米 | 西南 | 毛坯 | 中楼层(共25层)  | 塔楼,10人关注 / 一年前发布,60,"8,516元/平"
房子满五唯一 无高税  看内海 小区入住率高,盈滨海岸 -老城,2室2厅 | 86平米 | 西北 | 其他 | 高楼层(共11层)  | 塔楼,0人关注 / 10个月以前发布,105,"12,210元/平"
海中旁  正规两室两厅    欢迎来电,御泉名都 -老城,2室2厅 | 85.95平米 | 西 | 精装 | 高楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,82,"9,541元/平"
世界长寿之乡-海口后花园-金手指高尔夫温泉小镇,金手指高尔夫温泉小镇 -老城,1室1厅 | 43.76平米 | 东北 | 其他 | 高楼层(共11层)  | 板塔结合,0人关注 / 一年前发布,40,"9,141元/平"
小区环境好，公园里面安个家  长寿之乡,景园悦海湾 -老城,1室2厅 | 63.23平米 | 北 | 精装 | 低楼层(共23层)  | 塔楼,2人关注 / 一年前发布,73,"11,546元/平"
软件园青年创业街区 两室一厅毛坯中间楼层,海南软件园青年公寓 -老城,2室1厅 | 70.46平米 | 西南 | 毛坯 | 中楼层(共25层)  | 塔楼,10人关注 / 一年前发布,60,"8,516元/平"
海中旁  正规两室两厅    欢迎来电,御泉名都 -老城,2室2厅 | 85.95平米 | 西 | 精装 | 高楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,82,"9,541元/平"
房子满五唯一 无高税  看内海 小区入住率高,盈滨海岸 -老城,2室2厅 | 86平米 | 西北 | 其他 | 高楼层(共11层)  | 塔楼,0人关注 / 10个月以前发布,105,"12,210元/平"
老城南海大道香缇假日 交通生活方便,香缇假日 -老城,2室2厅 | 92.71平米 | 东 南 | 毛坯 | 中楼层(共13层)  | 板塔结合,4人关注 / 一年前发布,77,"8,306元/平"
楼层好，交通便利，配套齐全 明卫明厨，全明户型,南海阳光 -老城,1室1厅 | 58平米 | 东 南 | 其他 | 高楼层(共21层)  | 板塔结合,1人关注 / 8个月以前发布,53,"9,138元/平"
低总价小户型社区生活交通出行便利,兰汀美地 -老城,2室1厅 | 68.81平米 | 北 | 其他 | 低楼层(共15层)  | 塔楼,6人关注 / 一年前发布,76,"11,045元/平"
四季康城二期，位置繁华，室内采光好，楼层居中。,尚域世家 -老城,1室2厅 | 61.53平米 | 北 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 6个月以前发布,75,"12,190元/平"
老城73平精装两房 温泉社区 交通方便 学府为临,御泉名都 -老城,2室1厅 | 73.6平米 | 西 | 其他 | 高楼层(共18层)  | 板塔结合,1人关注 / 11个月以前发布,80.3,"10,911元/平"
东汇森语林精装小户型总价便宜生活方便,东汇•森语林 -老城,1室0厅 | 45平米 | 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,45,"10,000元/平"
恒大御景湾两房，楼层好，视野广。,恒大御景湾 -老城,2室2厅 | 93平米 | 南 | 精装 | 中楼层(共33层)  | 板塔结合,1人关注 / 5个月以前发布,100,"10,753元/平"
房子满五唯一、楼层低，适合老人跟小孩居住、,四季康城一期 -老城,2室2厅 | 67.49平米 | 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,85,"12,595元/平"
海口后花园-金手指高尔夫温泉小镇,金手指高尔夫温泉小镇 -老城,1室1厅 | 67.45平米 | 西北 | 其他 | 高楼层(共11层)  | 板塔结合,1人关注 / 一年前发布,62,"9,192元/平"
满五唯一 低总价小户型 交通出行方便,香缇假日 -老城,1室1厅 | 35.87平米 | 北 | 其他 | 低楼层(共19层)  | 板塔结合,0人关注 / 1个月以前发布,30,"8,364元/平"
四季康城二期工大嘉园标准两房64平米87万,工大嘉园 -老城,2室2厅 | 64平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,7人关注 / 11个月以前发布,87,"13,594元/平"
此房鲁能东二区东区，毛坯房......................,鲁能海蓝福源 -老城,2室2厅 | 87.47平米 | 南 | 其他 | 中楼层(共30层)  | 板塔结合,33人关注 / 一年前发布,88,"10,061元/平"
小户型 一房一厅 低总价 采光好,天赐上湾 -老城,1室1厅 | 56平米 | 北 | 其他 | 高楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,59,"10,536元/平"
东汇森语林精装小户型总价便宜生活方便,东汇•森语林 -老城,1室0厅 | 45平米 | 北 | 简装 | 低楼层(共18层)  | 板塔结合,0人关注 / 10个月以前发布,45,"10,000元/平"
恒大御景湾，户型方正，满五唯一，环境优美。,恒大御景湾 -老城,1室0厅 | 51.44平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,1人关注 / 一年前发布,63,"12,248元/平"
澄迈长寿之乡老城香缇假日  交通便利，生活方便,香缇假日 -老城,1室0厅 | 36.5平米 | 西北 | 其他 | 低楼层(共13层)  | 板塔结合,0人关注 / 9个月以前发布,35,"9,590元/平"
熙岸高尔夫公寓2房2厅  户型方正,熙岸高尔夫公寓 -老城,2室2厅 | 85平米 | 东南 | 其他 | 中楼层(共18层)  | 板塔结合,3人关注 / 一年前发布,76,"8,942元/平"
此房满二 小区环境优美  长寿之乡 精装小户型,恒大御景湾 -老城,1室1厅 | 50.51平米 | 西南 | 精装 | 高楼层(共33层)  | 板塔结合,6人关注 / 11个月以前发布,55,"10,889元/平"
1.交通便利， 2.生活方便 3.品质好户型好，配套齐全,中华坊 -老城,1室0厅 | 38平米 | 北 | 其他 | 低楼层(共18层)  | 板楼,1人关注 / 一年前发布,42,"11,053元/平"
满五好房，装修精致，房东诚心，价格可谈。,东汇•森语林 -老城,2室2厅 | 75平米 | 北 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 一年前发布,80,"10,667元/平"
澄迈长寿之乡金手指高尔夫温泉小镇,金手指高尔夫温泉小镇 -老城,1室1厅 | 67.85平米 | 东南 | 其他 | 高楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,65,"9,580元/平"
业主急售，夜市旁边生活配套齐全，交通便利。,香缇假日 -老城,2室2厅 | 92.7平米 | 南 | 其他 | 低楼层(共13层)  | 板塔结合,7人关注 / 一年前发布,78,"8,415元/平"
海口西，大型社区，花园美居，小户型,大同南海馨居 -老城,1室0厅 | 40.24平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,6人关注 / 一年前发布,43,"10,686元/平"
户型方正，家电齐全 明厨明卫，江南正式建筑风格，,中华坊 -老城,1室1厅 | 50平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,1人关注 / 一年前发布,55,"11,000元/平"
此房满五唯一，有单独的卫生间和厨房。,冠永凤凰城A区 -老城,1室0厅 | 44平米 | 西北 | 精装 | 中楼层(共16层)  | 板塔结合,2人关注 / 一年前发布,44,"10,000元/平"
满五唯一 精致一房一厅没怎么住 中间楼层 拎包入住,冠永凤凰城A区 -老城,1室1厅 | 62.94平米 | 北 | 简装 | 中楼层(共16层)  | 板塔结合,0人关注 / 8个月以前发布,69,"10,963元/平"
冠永凤凰城，44平，户型方正，业主诚心出售,冠永凤凰城A区 -老城,1室0厅 | 44平米 | 南 | 简装 | 低楼层(共15层)  | 板塔结合,3人关注 / 10个月以前发布,47,"10,682元/平"
满五唯一 精致一房一厅没怎么住 中间楼层 拎包入住,冠永凤凰城A区 -老城,1室1厅 | 62.94平米 | 北 | 简装 | 中楼层(共16层)  | 板塔结合,0人关注 / 8个月以前发布,69,"10,963元/平"
澄迈福山 蓝山湖小区  朝南小两房，满五唯一,蓝山湖 -福山,1室1厅 | 53.39平米 | 南 | 精装 | 低楼层(共17层)  | 板塔结合,0人关注 / 5个月以前发布,46,"8,616元/平"
此房鲁能海蓝福源 东三区 精装修 有院 子,鲁能海蓝福源 -老城,2室2厅 | 76.8平米 | 南 北 | 其他 | 低楼层(共11层)  | 板塔结合,2人关注 / 9个月以前发布,85,"11,068元/平"
冠永凤凰城，44平，户型方正，业主诚心出售,冠永凤凰城A区 -老城,1室0厅 | 44平米 | 南 | 简装 | 低楼层(共15层)  | 板塔结合,3人关注 / 10个月以前发布,47,"10,682元/平"
丽海阳光，养老旅游必选，交通便利，,丽海阳光 -老城,1室0厅 | 40平米 | 南 | 其他 | 低楼层(共18层)  | 板塔结合,2人关注 / 一年前发布,33,"8,250元/平"
澄迈长寿之乡方正两房，看湖景。,兰汀美地 -老城,2室2厅 | 65.58平米 | 东 | 精装 | 高楼层(共15层)  | 塔楼,2人关注 / 6个月以前发布,72,"10,979元/平"
冠永凤凰城Ａ区53万47平米一房一厅一厨一卫,冠永凤凰城A区 -老城,1室0厅 | 47平米 | 南 | 其他 | 低楼层(共16层)  | 板塔结合,0人关注 / 11个月以前发布,50,"10,639元/平"
泳池大绿化好楼间距宽，出行方便，采光好,南海之滨 -老城,2室2厅 | 92平米 | 南 | 精装 | 高楼层(共26层)  | 板楼,0人关注 / 一年前发布,105,"11,414元/平"
中华坊 2室1厅 南,中华坊 -老城,2室1厅 | 86平米 | 南 | 简装 | 低楼层(共18层)  | 板塔结合,4人关注 / 一年前发布,90,"10,466元/平"
冠永凤凰城，南北通透装修，阳台向小区广场间距宽！,冠永凤凰城A区 -老城,2室2厅 | 81平米 | 南 北 | 精装 | 低楼层(共17层)  | 板塔结合,1人关注 / 一年前发布,96,"11,852元/平"
温泉泳池、健生器材、风情果园、儿童游乐场,鲁能海蓝福源 -老城,2室2厅 | 91.76平米 | 南 北 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 8个月以前发布,95,"10,354元/平"
丽海阳光 1室1厅 北,丽海阳光 -老城,1室1厅 | 65平米 | 北 | 其他 | 中楼层(共11层)  | 板塔结合,0人关注 / 9个月以前发布,52,"8,000元/平"
小区位于海口西 环境好绿化高 户型方正 采光 好,佳元·七彩澜湾 -老城,2室1厅 | 69.2平米 | 南 | 精装 | 中楼层(共23层)  | 板塔结合,0人关注 / 4个月以前发布,98,"14,162元/平"
此房户型方正 精装修 房子保养好 150米楼间距,南海之滨 -老城,1室2厅 | 60.66平米 | 北 | 其他 | 中楼层(共26层)  | 板楼,0人关注 / 一年前发布,69,"11,375元/平"
户型方正，小区环境优美，即将满五,南海之滨 -老城,1室1厅 | 60.66平米 | 北 | 简装 | 中楼层(共26层)  | 板楼,1人关注 / 一年前发布,68,"11,211元/平"
小区环境优美，适合度假养老，或者改善型刚需人群居,佳元·七彩澜湾 -老城,1室1厅 | 55平米 | 南 | 其他 | 低楼层(共23层)  | 板塔结合,0人关注 / 7个月以前发布,68,"12,364元/平"
此小区不管养老度假 或在刚需都很合适 此小区位置很好,天赐上湾 -老城,1室2厅 | 55.93平米 | 西南 | 其他 | 中楼层(共18层)  | 塔楼,1人关注 / 11个月以前发布,65,"11,622元/平"
生活条件便利适合居住不可错过的好房,香缇假日 -老城,2室1厅 | 67.06平米 | 东南 | 毛坯 | 中楼层(共19层)  | 板塔结合,2人关注 / 一年前发布,65,"9,693元/平"
盈滨半岛商铺，旺铺出售紧挨着大门口，总价低，位置好,金手指高尔夫温泉小镇 -老城,2室1厅 | 87.43平米 | 东 西 | 其他 | 低楼层(共11层)  | 板塔结合,0人关注 / 9个月以前发布,88,"10,066元/平"
碧桂园美浪湾 1室0厅 南,碧桂园美浪湾 -老城,1室0厅 | 40平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,0人关注 / 8个月以前发布,36,"9,000元/平"
精美小户型，环境优美，天然氧吧，休闲社区,碧桂园美浪湾 -老城,1室0厅 | 40平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,2人关注 / 10个月以前发布,36,"9,000元/平"
世界长寿之乡。。小区户型方正。。泳池大。。,南海之滨 -老城,2室2厅 | 91平米 | 南 北 | 其他 | 高楼层(共26层)  | 板楼,0人关注 / 一年前发布,113,"12,418元/平"
